customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
CS7953,9,15,692,5,2,2,522
CS7954,5,14,694,5,1,2,512
CS7955,41,12,580,3,1,1,311
CS7956,271,9,332,1,1,1,111
CS7957,68,13,472,3,1,1,311
CS7958,107,12,522,2,1,1,211
CS7959,121,20,860,2,3,2,232
CS7960,10,13,661,5,1,1,511
CS7961,143,11,553,1,1,1,111
CS7962,246,10,473,1,1,1,111
CS7963,7,16,662,5,2,1,521
CS7964,33,15,768,4,2,2,422
CS7965,157,11,529,1,1,1,111
CS7966,61,8,450,3,1,1,311
CS7967,39,14,683,4,1,2,412
CS7968,12,11,502,5,1,1,511
CS7969,40,21,891,3,4,2,342
CS7970,4,10,547,5,1,1,511
CS7971,39,9,498,4,1,1,411
CS7972,335,11,438,1,1,1,111
CS7973,128,8,239,2,1,1,211
CS7974,178,15,641,1,2,1,121
CS7975,259,17,689,1,2,2,122
CS7976,1,8,370,5,1,1,511
CS7977,18,12,469,4,1,1,411
CS7978,107,17,734,2,2,2,222
CS7979,124,12,629,2,1,1,211
CS7980,17,14,592,5,1,1,511
CS7981,12,11,488,5,1,1,511
CS7982,24,24,1121,4,5,3,453
CS7983,236,12,597,1,1,1,111
CS7984,307,8,295,1,1,1,111
CS7985,55,11,396,3,1,1,311
CS7986,29,14,689,4,1,2,412
CS7987,34,15,646,4,2,1,421
CS7988,441,11,382,1,1,1,111
CS7989,113,15,650,2,2,1,221
CS7990,53,15,704,3,2,2,322
CS7991,1,16,644,5,2,1,521
CS7992,31,12,486,4,1,1,411
CS7993,244,11,425,1,1,1,111
CS7994,127,11,613,2,1,1,211
CS7995,218,16,730,1,2,2,122
CS7996,93,19,851,2,3,2,232
CS7997,135,14,669,1,1,1,111
CS7998,21,16,637,4,2,1,421
CS7999,291,8,443,1,1,1,111
CS8000,68,13,576,3,1,1,311
CS8001,125,12,588,2,1,1,211
CS8002,52,8,363,3,1,1,311
CS8003,71,14,625,3,1,1,311
CS8004,43,12,610,3,1,1,311
CS8005,29,16,800,4,2,2,422
CS8006,114,11,466,2,1,1,211
CS8007,53,10,440,3,1,1,311
CS8008,11,13,631,5,1,1,511
CS8009,182,9,343,1,1,1,111
CS8010,109,15,687,2,2,2,222
CS8011,648,10,449,1,1,1,111
CS8012,109,6,196,2,1,1,211
CS8013,55,13,591,3,1,1,311
CS8014,13,9,350,5,1,1,511
CS8015,259,12,522,1,1,1,111
CS8016,95,18,865,2,3,2,232
CS8017,169,15,530,1,2,1,121
CS8018,33,10,408,4,1,1,411
CS8019,13,15,600,5,2,1,521
CS8020,211,11,408,1,1,1,111
CS8021,269,11,576,1,1,1,111
CS8022,29,17,833,4,2,2,422
CS8023,54,10,443,3,1,1,311
CS8024,172,14,685,1,1,2,112
CS8025,319,12,428,1,1,1,111
CS8026,25,17,600,4,2,1,421
CS8027,3,17,816,5,2,2,522
CS8028,153,7,284,1,1,1,111
CS8029,147,12,520,1,1,1,111
CS8030,24,19,860,4,3,2,432
CS8031,37,16,725,4,2,2,422
CS8032,143,11,452,1,1,1,111
CS8033,483,5,255,1,1,1,111
CS8034,210,12,535,1,1,1,111
CS8035,85,15,729,2,2,2,222
CS8036,43,19,922,3,3,2,332
CS8037,413,16,777,1,2,2,122
CS8038,49,10,504,3,1,1,311
CS8039,38,10,540,4,1,1,411
CS8040,100,11,356,2,1,1,211
CS8041,216,15,805,1,2,2,122
CS8042,54,16,675,3,2,1,321
CS8043,69,11,472,3,1,1,311
CS8044,43,13,501,3,1,1,311
CS8045,122,15,721,2,2,2,222
CS8046,7,11,537,5,1,1,511
CS8047,55,18,933,3,3,2,332
CS8048,20,12,619,4,1,1,411
CS8049,124,13,701,2,1,2,212
CS8050,81,13,614,2,1,1,211
CS8051,236,12,451,1,1,1,111
CS8052,324,14,564,1,1,1,111
CS8053,12,12,463,5,1,1,511
CS8054,45,8,327,3,1,1,311
CS8055,54,20,962,3,3,2,332
CS8056,53,15,512,3,2,1,321
CS8057,21,12,602,4,1,1,411
CS8058,11,17,753,5,2,2,522
CS8059,113,18,802,2,3,2,232
CS8060,115,13,535,2,1,1,211
CS8061,3,20,801,5,3,2,532
CS8062,342,9,466,1,1,1,111
CS8063,119,13,579,2,1,1,211
CS8064,131,14,607,1,1,1,111
CS8065,9,11,482,5,1,1,511
CS8066,144,13,545,1,1,1,111
CS8067,376,16,699,1,2,2,122
CS8068,52,6,258,3,1,1,311
CS8069,104,15,792,2,2,2,222
CS8070,27,11,437,4,1,1,411
CS8071,139,10,439,1,1,1,111
CS8072,7,11,643,5,1,1,511
CS8073,35,16,575,4,2,1,421
CS8074,21,9,384,4,1,1,411
CS8075,64,12,453,3,1,1,311
CS8076,304,9,379,1,1,1,111
CS8077,15,5,164,5,1,1,511
CS8078,128,13,617,2,1,1,211
CS8079,178,15,769,1,2,2,122
CS8080,67,10,474,3,1,1,311
CS8081,27,15,718,4,2,2,422
CS8082,112,12,519,2,1,1,211
CS8083,65,18,628,3,3,1,331
CS8084,322,9,449,1,1,1,111
CS8085,173,21,880,1,4,2,142
CS8086,10,19,811,5,3,2,532
CS8087,21,9,307,4,1,1,411
CS8088,399,8,346,1,1,1,111
CS8089,53,13,549,3,1,1,311
CS8090,158,8,336,1,1,1,111
CS8091,100,16,690,2,2,2,222
CS8092,47,12,648,3,1,1,311
CS8093,128,15,755,2,2,2,222
CS8094,155,10,326,1,1,1,111
CS8095,13,14,595,5,1,1,511
CS8096,115,11,409,2,1,1,211
CS8097,145,8,378,1,1,1,111
CS8098,70,17,767,3,2,2,322
CS8099,88,13,593,2,1,1,211
CS8100,126,13,569,2,1,1,211
CS8101,62,11,539,3,1,1,311
CS8102,250,14,801,1,1,2,112
CS8103,35,11,487,4,1,1,411
CS8104,39,19,915,4,3,2,432
CS8105,295,9,534,1,1,1,111
CS8106,26,9,347,4,1,1,411
CS8107,0,10,441,5,1,1,511
CS8108,42,9,378,3,1,1,311
CS8109,35,16,677,4,2,1,421
CS8110,123,9,479,2,1,1,211
CS8111,49,15,597,3,2,1,321
CS8112,280,13,488,1,1,1,111
CS8113,6,20,911,5,3,2,532
CS8114,37,9,306,4,1,1,411
CS8115,39,15,745,4,2,2,422
CS8116,45,18,754,3,3,2,332
CS8117,25,18,828,4,3,2,432
CS8118,283,8,450,1,1,1,111
CS8119,66,16,681,3,2,1,321
CS8120,168,8,437,1,1,1,111
CS8121,31,12,586,4,1,1,411
CS8122,126,17,636,2,2,1,221
CS8123,102,14,675,2,1,1,211
CS8124,320,13,481,1,1,1,111
CS8125,128,12,552,2,1,1,211
CS8126,31,10,533,4,1,1,411
CS8127,11,22,759,5,4,2,542
CS8128,60,15,763,3,2,2,322
CS8129,23,11,549,4,1,1,411
CS8130,55,16,765,3,2,2,322
CS8131,371,7,316,1,1,1,111
CS8132,99,10,406,2,1,1,211
CS8133,86,12,509,2,1,1,211
CS8134,68,11,446,3,1,1,311
CS8135,75,18,722,2,3,2,232
CS8136,59,11,383,3,1,1,311
CS8137,12,12,528,5,1,1,511
CS8138,49,15,609,3,2,1,321
CS8139,82,15,717,2,2,2,222
CS8140,87,17,820,2,2,2,222
CS8141,0,14,632,5,1,1,511
CS8142,32,14,710,4,1,2,412
CS8143,30,12,534,4,1,1,411
CS8144,246,5,220,1,1,1,111
CS8145,10,12,471,5,1,1,511
CS8146,76,13,574,2,1,1,211
CS8147,30,10,398,4,1,1,411
CS8148,74,17,718,2,2,2,222
CS8149,16,13,522,5,1,1,511
CS8150,200,12,515,1,1,1,111
CS8151,85,9,321,2,1,1,211
CS8152,47,8,355,3,1,1,311
CS8153,84,13,506,2,1,1,211
CS8154,189,12,386,1,1,1,111
CS8155,72,12,478,3,1,1,311
CS8156,256,10,418,1,1,1,111
CS8157,295,8,315,1,1,1,111
CS8158,188,11,528,1,1,1,111
CS8159,199,8,347,1,1,1,111
CS8160,117,5,269,2,1,1,211
CS8161,27,14,766,4,1,2,412
CS8162,60,13,702,3,1,2,312
CS8163,193,8,430,1,1,1,111
CS8164,265,11,569,1,1,1,111
CS8165,126,10,488,2,1,1,211
CS8166,199,14,631,1,1,1,111
CS8167,87,15,590,2,2,1,221
CS8168,46,11,456,3,1,1,311
CS8169,48,7,401,3,1,1,311
CS8170,68,11,424,3,1,1,311
CS8171,81,9,403,2,1,1,211
CS8172,29,11,414,4,1,1,411
CS8173,500,9,371,1,1,1,111
CS8174,92,18,862,2,3,2,232
CS8175,121,13,564,2,1,1,211
CS8176,78,15,774,2,2,2,222
CS8177,45,11,350,3,1,1,311
CS8178,33,12,525,4,1,1,411
CS8179,81,23,960,2,4,2,242
CS8180,131,14,624,1,1,1,111
CS8181,85,10,416,2,1,1,211
CS8182,173,16,596,1,2,1,121
CS8183,59,9,305,3,1,1,311
CS8184,14,16,745,5,2,2,522
CS8185,164,10,469,1,1,1,111
CS8186,129,9,316,1,1,1,111
CS8187,55,18,753,3,3,2,332
CS8188,1,11,542,5,1,1,511
CS8189,80,10,406,2,1,1,211
CS8190,119,15,652,2,2,1,221
CS8191,33,18,769,4,3,2,432
CS8192,152,6,287,1,1,1,111
CS8193,295,9,490,1,1,1,111
CS8194,57,20,917,3,3,2,332
CS8195,13,15,607,5,2,1,521
CS8196,129,11,433,1,1,1,111
CS8197,117,15,663,2,2,1,221
CS8198,152,13,614,1,1,1,111
CS8199,72,17,628,3,2,1,321
CS8200,35,13,537,4,1,1,411
CS8201,404,9,402,1,1,1,111
CS8202,44,19,927,3,3,2,332
CS8203,3,8,391,5,1,1,511
CS8204,425,8,343,1,1,1,111
CS8205,59,19,877,3,3,2,332
CS8206,16,9,442,5,1,1,511
CS8207,22,16,781,4,2,2,422
CS8208,42,19,870,3,3,2,332
CS8209,138,9,414,1,1,1,111
CS8210,96,12,569,2,1,1,211
CS8211,254,8,320,1,1,1,111
CS8212,115,12,548,2,1,1,211
CS8213,48,16,645,3,2,1,321
CS8214,69,8,316,3,1,1,311
CS8215,29,21,1031,4,4,2,442
CS8216,200,10,498,1,1,1,111
CS8217,68,10,528,3,1,1,311
CS8218,113,13,595,2,1,1,211
CS8219,30,13,586,4,1,1,411
CS8220,31,19,918,4,3,2,432
CS8221,130,13,634,1,1,1,111
CS8222,56,10,444,3,1,1,311
CS8223,3,17,787,5,2,2,522
CS8224,85,5,187,2,1,1,211
CS8225,311,11,451,1,1,1,111
CS8226,7,12,659,5,1,1,511
CS8227,60,13,582,3,1,1,311
CS8228,10,13,587,5,1,1,511
CS8229,27,15,662,4,2,1,421
CS8230,57,16,750,3,2,2,322
CS8231,56,11,537,3,1,1,311
CS8232,196,15,774,1,2,2,122
CS8233,15,18,911,5,3,2,532
CS8234,85,5,157,2,1,1,211
CS8235,31,13,674,4,1,1,411
CS8236,136,11,508,1,1,1,111
CS8237,26,17,751,4,2,2,422
CS8238,301,9,464,1,1,1,111
CS8239,293,14,645,1,1,1,111
CS8240,114,8,322,2,1,1,211
CS8241,2,14,535,5,1,1,511
CS8242,103,11,411,2,1,1,211
CS8243,21,10,392,4,1,1,411
CS8244,38,13,481,4,1,1,411
CS8245,223,13,621,1,1,1,111
CS8246,7,14,525,5,1,1,511
CS8247,7,12,531,5,1,1,511
CS8248,60,10,449,3,1,1,311
CS8249,201,15,597,1,2,1,121
CS8250,9,15,676,5,2,1,521
CS8251,13,14,567,5,1,1,511
CS8252,93,20,918,2,3,2,232
CS8253,125,9,359,2,1,1,211
CS8254,173,12,539,1,1,1,111
CS8255,102,9,434,2,1,1,211
CS8256,416,10,463,1,1,1,111
CS8257,79,18,877,2,3,2,232
CS8258,165,11,425,1,1,1,111
CS8259,28,11,599,4,1,1,411
CS8260,154,11,590,1,1,1,111
CS8261,374,10,458,1,1,1,111
CS8262,114,11,373,2,1,1,211
CS8263,39,21,810,4,4,2,442
CS8264,42,16,826,3,2,2,322
CS8265,123,7,312,2,1,1,211
CS8266,21,11,558,4,1,1,411
CS8267,64,12,552,3,1,1,311
CS8268,68,10,475,3,1,1,311
CS8269,6,13,515,5,1,1,511
CS8270,134,14,529,1,1,1,111
CS8271,7,10,374,5,1,1,511
CS8272,161,12,605,1,1,1,111
CS8273,317,15,769,1,2,2,122
CS8274,22,12,568,4,1,1,411
CS8275,30,12,589,4,1,1,411
CS8276,159,11,502,1,1,1,111
CS8277,253,15,673,1,2,1,121
CS8278,209,6,264,1,1,1,111
CS8279,68,13,586,3,1,1,311
CS8280,81,19,898,2,3,2,232
CS8281,392,10,436,1,1,1,111
CS8282,66,14,662,3,1,1,311
CS8283,15,14,561,5,1,1,511
CS8284,120,21,1053,2,4,2,242
CS8285,7,20,1018,5,3,2,532
CS8286,383,8,363,1,1,1,111
CS8287,41,11,424,3,1,1,311
CS8288,35,16,750,4,2,2,422
CS8289,159,11,490,1,1,1,111
CS8290,3,13,589,5,1,1,511
CS8291,3,15,722,5,2,2,522
CS8292,131,14,796,1,1,2,112
CS8293,45,17,819,3,2,2,322
CS8294,12,18,842,5,3,2,532
CS8295,136,12,396,1,1,1,111
CS8296,56,16,641,3,2,1,321
CS8297,73,12,616,2,1,1,211
CS8298,40,12,384,3,1,1,311
CS8299,527,16,777,1,2,2,122
CS8300,83,13,576,2,1,1,211
CS8301,505,9,355,1,1,1,111
CS8302,82,15,671,2,2,1,221
CS8303,55,13,688,3,1,2,312
CS8304,10,8,390,5,1,1,511
CS8305,38,13,541,4,1,1,411
CS8306,54,18,876,3,3,2,332
CS8307,448,11,353,1,1,1,111
CS8308,76,14,548,2,1,1,211
CS8309,46,14,734,3,1,2,312
CS8310,28,24,1202,4,5,3,453
CS8311,229,12,523,1,1,1,111
CS8312,109,20,908,2,3,2,232
CS8313,10,16,571,5,2,1,521
CS8314,73,9,366,2,1,1,211
CS8315,179,8,342,1,1,1,111
CS8316,3,25,1026,5,5,2,552
CS8317,12,19,957,5,3,2,532
CS8318,114,12,556,2,1,1,211
CS8319,107,14,636,2,1,1,211
CS8320,78,14,552,2,1,1,211
CS8321,203,11,604,1,1,1,111
CS8322,34,12,351,4,1,1,411
CS8323,32,16,794,4,2,2,422
CS8324,29,9,461,4,1,1,411
CS8325,64,14,579,3,1,1,311
CS8326,23,5,209,4,1,1,411
CS8327,62,15,598,3,2,1,321
CS8328,24,18,772,4,3,2,432
CS8329,244,18,742,1,3,2,132
CS8330,150,14,610,1,1,1,111
CS8331,53,14,532,3,1,1,311
CS8332,411,9,439,1,1,1,111
CS8333,22,16,636,4,2,1,421
CS8334,76,12,495,2,1,1,211
CS8335,233,11,581,1,1,1,111
CS8336,22,16,692,4,2,2,422
CS8337,5,16,737,5,2,2,522
CS8338,132,17,668,1,2,1,121
CS8339,68,9,361,3,1,1,311
CS8340,51,15,742,3,2,2,322
CS8341,26,17,740,4,2,2,422
CS8342,61,13,618,3,1,1,311
CS8343,356,11,581,1,1,1,111
CS8344,112,10,349,2,1,1,211
CS8345,8,17,839,5,2,2,522
CS8346,40,20,959,3,3,2,332
CS8347,110,9,347,2,1,1,211
CS8348,142,20,1055,1,3,2,132
CS8349,89,13,694,2,1,2,212
CS8350,18,19,991,4,3,2,432
CS8351,64,19,748,3,3,2,332
CS8352,161,15,654,1,2,1,121
CS8353,112,10,546,2,1,1,211
CS8354,12,13,553,5,1,1,511
CS8355,393,11,477,1,1,1,111
CS8356,197,14,688,1,1,2,112
CS8357,1,16,579,5,2,1,521
CS8358,238,10,364,1,1,1,111
CS8359,107,15,669,2,2,1,221
CS8360,38,9,436,4,1,1,411
CS8361,159,23,988,1,4,2,142
CS8362,65,16,785,3,2,2,322
CS8363,18,18,1006,4,3,2,432
CS8364,22,17,735,4,2,2,422
CS8365,77,9,504,2,1,1,211
CS8366,16,14,651,5,1,1,511
CS8367,243,14,728,1,1,2,112
CS8368,7,18,701,5,3,2,532
CS8369,47,18,798,3,3,2,332
CS8370,10,13,634,5,1,1,511
CS8371,52,16,546,3,2,1,321
CS8372,20,17,763,4,2,2,422
CS8373,154,16,742,1,2,2,122
CS8374,141,16,596,1,2,1,121
CS8375,37,11,428,4,1,1,411
CS8377,63,18,823,3,3,2,332
CS8378,77,19,916,2,3,2,232
CS8379,47,11,470,3,1,1,311
CS8380,105,7,393,2,1,1,211
CS8381,47,14,660,3,1,1,311
CS8382,154,11,540,1,1,1,111
CS8383,93,12,564,2,1,1,211
CS8384,68,13,588,3,1,1,311
CS8385,66,11,404,3,1,1,311
CS8386,110,10,330,2,1,1,211
CS8387,176,14,560,1,1,1,111
CS8388,329,10,455,1,1,1,111
CS8389,49,14,542,3,1,1,311
CS8390,300,7,209,1,1,1,111
CS8391,227,14,627,1,1,1,111
CS8392,151,16,520,1,2,1,121
CS8393,16,12,350,5,1,1,511
CS8394,55,12,439,3,1,1,311
CS8395,160,14,568,1,1,1,111
CS8396,43,10,588,3,1,1,311
CS8397,86,12,506,2,1,1,211
CS8398,363,12,536,1,1,1,111
CS8399,194,15,595,1,2,1,121
CS8400,446,8,345,1,1,1,111
CS8401,22,10,420,4,1,1,411
CS8402,83,7,319,2,1,1,211
CS8403,85,18,968,2,3,2,232
CS8404,92,15,718,2,2,2,222
CS8405,68,10,480,3,1,1,311
CS8406,466,11,588,1,1,1,111
CS8407,28,15,801,4,2,2,422
CS8408,11,7,341,5,1,1,511
CS8409,210,8,399,1,1,1,111
CS8410,133,7,231,1,1,1,111
CS8411,154,11,595,1,1,1,111
CS8412,28,11,472,4,1,1,411
CS8413,44,10,434,3,1,1,311
CS8414,120,15,629,2,2,1,221
CS8415,84,13,561,2,1,1,211
CS8416,5,13,577,5,1,1,511
CS8417,83,11,520,2,1,1,211
CS8418,196,12,378,1,1,1,111
CS8419,62,12,539,3,1,1,311
CS8420,321,15,654,1,2,1,121
CS8421,106,17,779,2,2,2,222
CS8422,64,11,399,3,1,1,311
CS8423,15,15,704,5,2,2,522
CS8424,179,13,558,1,1,1,111
CS8425,10,14,579,5,1,1,511
CS8426,29,13,593,4,1,1,411
CS8427,1,11,428,5,1,1,511
CS8428,209,12,618,1,1,1,111
CS8429,136,17,748,1,2,2,122
CS8430,56,21,1024,3,4,2,342
CS8431,584,7,224,1,1,1,111
CS8432,107,15,636,2,2,1,221
CS8433,76,20,960,2,3,2,232
CS8434,39,18,836,4,3,2,432
CS8435,181,9,369,1,1,1,111
CS8436,162,16,686,1,2,2,122
CS8437,163,16,787,1,2,2,122
CS8438,219,11,380,1,1,1,111
CS8439,46,14,581,3,1,1,311
CS8440,151,9,397,1,1,1,111
CS8441,26,20,990,4,3,2,432
CS8442,32,23,1037,4,4,2,442
CS8443,113,10,418,2,1,1,211
CS8444,13,10,552,5,1,1,511
CS8445,3,14,676,5,1,1,511
CS8446,215,6,267,1,1,1,111
CS8447,236,10,470,1,1,1,111
CS8448,25,18,801,4,3,2,432
CS8449,227,9,360,1,1,1,111
CS8450,9,11,479,5,1,1,511
CS8451,20,8,400,4,1,1,411
CS8452,284,12,557,1,1,1,111
CS8453,200,14,558,1,1,1,111
CS8454,62,18,873,3,3,2,332
CS8455,31,18,781,4,3,2,432
CS8456,17,14,642,5,1,1,511
CS8457,119,16,765,2,2,2,222
CS8458,49,8,230,3,1,1,311
CS8459,110,21,863,2,4,2,242
CS8460,149,15,570,1,2,1,121
CS8461,95,13,594,2,1,1,211
CS8462,192,9,365,1,1,1,111
CS8463,13,10,437,5,1,1,511
CS8464,163,13,566,1,1,1,111
CS8465,22,13,422,4,1,1,411
CS8466,21,11,453,4,1,1,411
CS8467,40,10,488,3,1,1,311
CS8468,17,16,654,5,2,1,521
CS8469,294,11,572,1,1,1,111
CS8470,402,12,470,1,1,1,111
CS8471,131,13,722,1,1,2,112
CS8472,93,7,282,2,1,1,211
CS8473,191,13,530,1,1,1,111
CS8474,206,14,687,1,1,2,112
CS8475,8,12,605,5,1,1,511
CS8476,195,14,592,1,1,1,111
CS8477,6,11,468,5,1,1,511
CS8478,142,7,287,1,1,1,111
CS8479,38,5,223,4,1,1,411
CS8480,99,14,682,2,1,1,211
CS8481,110,10,442,2,1,1,211
CS8482,107,21,895,2,4,2,242
CS8483,106,10,492,2,1,1,211
CS8484,416,7,344,1,1,1,111
CS8485,31,19,708,4,3,2,432
CS8486,77,12,505,2,1,1,211
CS8487,2,20,925,5,3,2,532
CS8488,87,14,634,2,1,1,211
CS8489,266,15,651,1,2,1,121
CS8490,45,15,590,3,2,1,321
CS8491,45,11,465,3,1,1,311
CS8492,94,12,563,2,1,1,211
CS8493,40,16,678,3,2,1,321
CS8494,182,14,681,1,1,1,111
CS8495,111,11,464,2,1,1,211
CS8496,434,15,661,1,2,1,121
CS8497,295,12,374,1,1,1,111
CS8498,29,7,296,4,1,1,411
CS8499,92,13,705,2,1,2,212
CS8500,168,12,463,1,1,1,111
CS8501,58,13,539,3,1,1,311
CS8502,98,19,868,2,3,2,232
CS8503,168,12,497,1,1,1,111
CS8504,53,4,190,3,1,1,311
CS8505,118,12,424,2,1,1,211
CS8506,55,12,364,3,1,1,311
CS8507,212,13,681,1,1,1,111
CS8508,43,17,772,3,2,2,322
CS8509,356,11,579,1,1,1,111
CS8510,131,13,585,1,1,1,111
CS8511,80,11,588,2,1,1,211
CS8512,53,20,968,3,3,2,332
CS8513,228,14,804,1,1,2,112
CS8514,189,14,606,1,1,1,111
CS8515,28,15,790,4,2,2,422
CS8516,29,11,461,4,1,1,411
CS8517,144,11,559,1,1,1,111
CS8518,48,15,693,3,2,2,322
CS8519,8,13,637,5,1,1,511
CS8520,16,15,620,5,2,1,521
CS8521,44,13,550,3,1,1,311
CS8522,253,11,524,1,1,1,111
CS8523,93,12,550,2,1,1,211
CS8524,136,11,510,1,1,1,111
CS8525,59,10,484,3,1,1,311
CS8526,49,12,479,3,1,1,311
CS8527,61,15,620,3,2,1,321
CS8528,146,12,405,1,1,1,111
CS8529,35,12,618,4,1,1,411
CS8530,2,16,664,5,2,1,521
CS8531,122,18,816,2,3,2,232
CS8532,47,7,318,3,1,1,311
CS8533,10,15,711,5,2,2,522
CS8534,112,14,639,2,1,1,211
CS8535,164,11,466,1,1,1,111
CS8536,24,15,716,4,2,2,422
CS8537,30,11,422,4,1,1,411
CS8538,270,13,692,1,1,2,112
CS8539,172,10,510,1,1,1,111
CS8540,200,14,643,1,1,1,111
CS8541,162,18,819,1,3,2,132
CS8542,89,8,281,2,1,1,211
CS8543,54,14,588,3,1,1,311
CS8544,182,11,583,1,1,1,111
CS8545,57,15,721,3,2,2,322
CS8546,36,14,558,4,1,1,411
CS8547,24,11,488,4,1,1,411
CS8548,191,16,775,1,2,2,122
CS8549,253,11,357,1,1,1,111
CS8550,10,9,334,5,1,1,511
CS8551,271,13,477,1,1,1,111
CS8552,19,20,890,4,3,2,432
CS8553,253,8,374,1,1,1,111
CS8554,55,8,368,3,1,1,311
CS8555,97,10,456,2,1,1,211
CS8556,13,17,721,5,2,2,522
CS8557,5,13,586,5,1,1,511
CS8558,120,14,605,2,1,1,211
CS8559,388,4,157,1,1,1,111
CS8560,125,14,756,2,1,2,212
CS8561,48,16,765,3,2,2,322
CS8562,11,6,250,5,1,1,511
CS8563,1,12,614,5,1,1,511
CS8564,56,10,495,3,1,1,311
CS8565,140,13,523,1,1,1,111
CS8566,118,13,669,2,1,1,211
CS8567,1,12,569,5,1,1,511
CS8568,27,15,753,4,2,2,422
CS8569,10,16,673,5,2,1,521
CS8570,133,6,294,1,1,1,111
CS8571,40,11,597,3,1,1,311
CS8572,211,10,490,1,1,1,111
CS8573,196,13,698,1,1,2,112
CS8574,33,8,328,4,1,1,411
CS8575,234,15,686,1,2,2,122
CS8576,392,7,252,1,1,1,111
CS8577,8,13,485,5,1,1,511
CS8578,36,15,566,4,2,1,421
CS8579,8,25,1151,5,5,3,553
CS8580,29,13,627,4,1,1,411
CS8581,54,9,418,3,1,1,311
CS8582,26,20,967,4,3,2,432
CS8583,51,9,425,3,1,1,311
CS8584,111,18,931,2,3,2,232
CS8585,0,12,503,5,1,1,511
CS8586,36,9,462,4,1,1,411
CS8587,22,12,514,4,1,1,411
CS8588,95,17,930,2,2,2,222
CS8589,52,13,529,3,1,1,311
CS8590,156,17,697,1,2,2,122
CS8591,432,11,487,1,1,1,111
CS8592,39,13,459,4,1,1,411
CS8593,16,13,410,5,1,1,511
CS8594,2,16,763,5,2,2,522
CS8595,17,11,318,5,1,1,511
CS8596,84,8,344,2,1,1,211
CS8597,358,16,784,1,2,2,122
CS8598,80,11,446,2,1,1,211
CS8599,71,17,649,3,2,1,321
CS8600,21,16,768,4,2,2,422
CS8601,46,16,680,3,2,1,321
CS8602,121,16,800,2,2,2,222
CS8603,36,12,485,4,1,1,411
CS8604,48,13,705,3,1,2,312
CS8605,155,10,472,1,1,1,111
CS8606,21,13,556,4,1,1,411
CS8607,14,7,292,5,1,1,511
CS8608,62,13,549,3,1,1,311
CS8609,49,8,252,3,1,1,311
CS8610,59,13,583,3,1,1,311
CS8611,48,12,433,3,1,1,311
CS8612,79,17,699,2,2,2,222
CS8613,44,13,706,3,1,2,312
CS8614,37,14,590,4,1,1,411
CS8615,89,18,752,2,3,2,232
CS8616,43,6,262,3,1,1,311
CS8617,157,10,446,1,1,1,111
CS8618,200,13,573,1,1,1,111
CS8619,66,9,327,3,1,1,311
CS8620,142,23,903,1,4,2,142
CS8621,69,18,636,3,3,1,331
CS8622,32,15,761,4,2,2,422
CS8623,15,16,693,5,2,2,522
CS8624,37,20,914,4,3,2,432
CS8625,327,14,705,1,1,2,112
CS8626,254,7,381,1,1,1,111
CS8627,222,11,519,1,1,1,111
CS8628,32,14,653,4,1,1,411
CS8629,102,9,386,2,1,1,211
CS8630,187,11,384,1,1,1,111
CS8631,569,7,321,1,1,1,111
CS8632,131,13,686,1,1,2,112
CS8633,487,12,433,1,1,1,111
CS8634,141,12,535,1,1,1,111
CS8635,109,15,634,2,2,1,221
CS8636,126,10,484,2,1,1,211
CS8637,58,17,705,3,2,2,322
CS8638,5,20,907,5,3,2,532
CS8639,43,19,856,3,3,2,332
CS8640,47,11,514,3,1,1,311
CS8641,82,14,567,2,1,1,211
CS8642,232,13,670,1,1,1,111
CS8643,166,14,611,1,1,1,111
CS8644,25,16,802,4,2,2,422
CS8645,22,8,346,4,1,1,411
CS8646,25,12,563,4,1,1,411
CS8647,27,14,572,4,1,1,411
CS8648,139,14,436,1,1,1,111
CS8649,106,15,666,2,2,1,221
CS8650,243,13,678,1,1,1,111
CS8651,69,13,468,3,1,1,311
CS8652,108,13,475,2,1,1,211
CS8653,92,15,529,2,2,1,221
CS8654,56,9,439,3,1,1,311
CS8655,329,16,819,1,2,2,122
CS8656,65,15,841,3,2,2,322
CS8657,40,20,974,3,3,2,332
CS8658,27,18,771,4,3,2,432
CS8659,17,12,518,5,1,1,511
CS8660,36,11,558,4,1,1,411
CS8661,120,16,664,2,2,1,221
CS8662,17,16,789,5,2,2,522
CS8663,7,17,794,5,2,2,522
CS8664,62,16,799,3,2,2,322
CS8665,23,10,367,4,1,1,411
CS8666,399,12,583,1,1,1,111
CS8667,536,6,307,1,1,1,111
CS8668,78,16,693,2,2,2,222
CS8669,57,24,1020,3,5,2,352
CS8670,91,14,584,2,1,1,211
CS8671,65,10,468,3,1,1,311
CS8672,6,15,797,5,2,2,522
CS8673,1,14,659,5,1,1,511
CS8674,258,7,302,1,1,1,111
CS8675,85,11,430,2,1,1,211
CS8676,229,14,447,1,1,1,111
CS8677,151,10,390,1,1,1,111
CS8678,111,9,393,2,1,1,211
CS8679,81,15,654,2,2,1,221
CS8680,199,9,349,1,1,1,111
CS8681,40,14,656,3,1,1,311
CS8682,14,24,1196,5,5,3,553
CS8683,45,14,757,3,1,2,312
CS8684,144,10,461,1,1,1,111
CS8685,8,11,526,5,1,1,511
CS8686,270,14,520,1,1,1,111
CS8687,194,17,741,1,2,2,122
